48.98407,-97.23004
48.98407,-97.13004
48.88407,-97.13004
48.78407,-97.13004
48.58407,-97.13004
48.48407,-97.13004
48.38407,-97.13004
48.18407,-97.13004
48.98407,-97.03004
48.88407,-97.03004
48.78407,-97.03004
48.58407,-97.03004
48.68407,-97.03004
48.48407,-97.03004
48.38407,-97.03004
48.28407,-97.03004
48.18407,-97.03004
47.98407,-97.03004
48.08407,-97.03004
48.98407,-96.93004
48.78407,-96.93004
48.88407,-96.93004
48.68407,-96.93004
48.58407,-96.93004
48.48407,-96.93004
48.28407,-96.93004
48.38407,-96.93004
48.18407,-96.93004
48.08407,-96.93004
47.78407,-96.93004
47.88407,-96.93004
47.98407,-96.93004
48.98407,-96.83004
48.88407,-96.83004
48.78407,-96.83004
48.68407,-96.83004
48.48407,-96.83004
48.58407,-96.83004
48.28407,-96.83004
48.38407,-96.83004
48.18407,-96.83004
47.88407,-96.83004
47.68407,-96.83004
47.98407,-96.83004
47.78407,-96.83004
48.08407,-96.83004
47.48407,-96.83004
47.58407,-96.83004
47.28407,-96.83004
47.38407,-96.83004
47.18407,-96.83004
45.58407,-96.83004
48.98407,-96.73004
48.88407,-96.73004
48.78407,-96.73004
48.68407,-96.73004
48.58407,-96.73004
48.38407,-96.73004
48.48407,-96.73004
48.28407,-96.73004
48.18407,-96.73004
48.08407,-96.73004
47.98407,-96.73004
47.78407,-96.73004
47.88407,-96.73004
47.68407,-96.73004
47.58407,-96.73004
47.48407,-96.73004
47.38407,-96.73004
47.28407,-96.73004
47.18407,-96.73004
46.98407,-96.73004
47.08407,-96.73004
46.88407,-96.73004
46.78407,-96.73004
46.68407,-96.73004
46.58407,-96.73004
46.48407,-96.73004
45.68407,-96.73004
45.58407,-96.73004
45.48407,-96.73004
48.98407,-96.63004
48.68407,-96.63004
48.78407,-96.63004
48.88407,-96.63004
48.38407,-96.63004
48.58407,-96.63004
48.48407,-96.63004
48.28407,-96.63004
48.18407,-96.63004
47.98407,-96.63004
48.08407,-96.63004
47.88407,-96.63004
47.68407,-96.63004
47.78407,-96.63004
47.58407,-96.63004
47.48407,-96.63004
47.38407,-96.63004
47.28407,-96.63004
47.08407,-96.63004
47.18407,-96.63004
46.98407,-96.63004
46.78407,-96.63004
46.88407,-96.63004
46.68407,-96.63004
46.58407,-96.63004
46.48407,-96.63004
46.38407,-96.63004
45.68407,-96.63004
45.58407,-96.63004
45.48407,-96.63004
48.78407,-96.53004
48.98407,-96.53004
48.88407,-96.53004
48.68407,-96.53004
48.58407,-96.53004
48.48407,-96.53004
48.38407,-96.53004
48.28407,-96.53004
48.18407,-96.53004
48.08407,-96.53004
47.68407,-96.53004
47.98407,-96.53004
47.48407,-96.53004
47.78407,-96.53004
47.88407,-96.53004
47.58407,-96.53004
47.38407,-96.53004
47.18407,-96.53004
47.08407,-96.53004
47.28407,-96.53004
46.78407,-96.53004
46.68407,-96.53004
46.98407,-96.53004
46.58407,-96.53004
46.88407,-96.53004
46.38407,-96.53004
46.48407,-96.53004
46.28407,-96.53004
46.18407,-96.53004
46.08407,-96.53004
45.58407,-96.53004
45.98407,-96.53004
45.78407,-96.53004
45.88407,-96.53004
45.68407,-96.53004
45.48407,-96.53004
45.38407,-96.53004
48.68407,-96.43004
48.78407,-96.43004
48.98407,-96.43004
48.88407,-96.43004
48.48407,-96.43004
48.58407,-96.43004
48.38407,-96.43004
48.28407,-96.43004
48.18407,-96.43004
47.98407,-96.43004
48.08407,-96.43004
47.88407,-96.43004
47.78407,-96.43004
47.68407,-96.43004
47.58407,-96.43004
47.48407,-96.43004
47.38407,-96.43004
47.28407,-96.43004
47.18407,-96.43004
47.08407,-96.43004
46.78407,-96.43004
46.68407,-96.43004
46.98407,-96.43004
46.28407,-96.43004
46.88407,-96.43004
46.48407,-96.43004
46.58407,-96.43004
46.38407,-96.43004
46.18407,-96.43004
46.08407,-96.43004
45.98407,-96.43004
45.78407,-96.43004
45.88407,-96.43004
45.68407,-96.43004
45.48407,-96.43004
45.58407,-96.43004
45.38407,-96.43004
45.28407,-96.43004
45.18407,-96.43004
45.08407,-96.43004
44.98407,-96.43004
44.88407,-96.43004
44.78407,-96.43004
44.18407,-96.43004
44.68407,-96.43004
44.28407,-96.43004
44.58407,-96.43004
44.38407,-96.43004
44.48407,-96.43004
44.08407,-96.43004
43.78407,-96.43004
43.98407,-96.43004
43.88407,-96.43004
43.68407,-96.43004
43.58407,-96.43004
48.98407,-96.33004
48.48407,-96.33004
48.88407,-96.33004
48.38407,-96.33004
48.78407,-96.33004
48.28407,-96.33004
48.68407,-96.33004
48.58407,-96.33004
48.18407,-96.33004
48.08407,-96.33004
47.98407,-96.33004
47.88407,-96.33004
47.78407,-96.33004
47.68407,-96.33004
47.48407,-96.33004
47.58407,-96.33004
47.38407,-96.33004
47.28407,-96.33004
47.08407,-96.33004
47.18407,-96.33004
46.98407,-96.33004
46.68407,-96.33004
46.78407,-96.33004
46.88407,-96.33004
46.48407,-96.33004
46.58407,-96.33004
46.38407,-96.33004
46.08407,-96.33004
45.98407,-96.33004
45.78407,-96.33004
45.68407,-96.33004
46.18407,-96.33004
45.88407,-96.33004
46.28407,-96.33004
45.58407,-96.33004
45.48407,-96.33004
45.38407,-96.33004
45.08407,-96.33004
44.98407,-96.33004
45.18407,-96.33004
45.28407,-96.33004
44.88407,-96.33004
44.78407,-96.33004
44.68407,-96.33004
44.48407,-96.33004
44.58407,-96.33004
44.28407,-96.33004
44.18407,-96.33004
44.08407,-96.33004
44.38407,-96.33004
43.98407,-96.33004
43.88407,-96.33004
43.78407,-96.33004
43.58407,-96.33004
43.68407,-96.33004
48.98407,-96.23004
48.88407,-96.23004
48.68407,-96.23004
48.78407,-96.23004
48.58407,-96.23004
48.38407,-96.23004
48.48407,-96.23004
48.28407,-96.23004
48.18407,-96.23004
48.08407,-96.23004
47.68407,-96.23004
47.58407,-96.23004
47.98407,-96.23004
47.88407,-96.23004
47.38407,-96.23004
47.48407,-96.23004
47.78407,-96.23004
47.08407,-96.23004
47.28407,-96.23004
46.98407,-96.23004
46.78407,-96.23004
46.68407,-96.23004
47.18407,-96.23004
46.88407,-96.23004
46.58407,-96.23004
46.38407,-96.23004
46.48407,-96.23004
46.28407,-96.23004
46.08407,-96.23004
46.18407,-96.23004
45.98407,-96.23004
45.68407,-96.23004
45.58407,-96.23004
45.88407,-96.23004
45.78407,-96.23004
45.48407,-96.23004
45.38407,-96.23004
45.18407,-96.23004
45.28407,-96.23004
44.88407,-96.23004
45.08407,-96.23004
44.98407,-96.23004
44.78407,-96.23004
44.68407,-96.23004
44.58407,-96.23004
44.38407,-96.23004
44.48407,-96.23004
44.18407,-96.23004
44.28407,-96.23004
44.08407,-96.23004
43.98407,-96.23004
43.88407,-96.23004
43.78407,-96.23004
43.68407,-96.23004
43.58407,-96.23004
48.98407,-96.13004
48.88407,-96.13004
48.78407,-96.13004
48.68407,-96.13004
48.58407,-96.13004
48.38407,-96.13004
48.28407,-96.13004
48.48407,-96.13004
48.18407,-96.13004
48.08407,-96.13004
47.88407,-96.13004
47.98407,-96.13004
47.68407,-96.13004
47.58407,-96.13004
47.78407,-96.13004
47.48407,-96.13004
47.38407,-96.13004
47.28407,-96.13004
47.18407,-96.13004
47.08407,-96.13004
46.68407,-96.13004
46.88407,-96.13004
46.98407,-96.13004
46.78407,-96.13004
46.58407,-96.13004
46.38407,-96.13004
46.48407,-96.13004
46.28407,-96.13004
46.18407,-96.13004
45.88407,-96.13004
45.98407,-96.13004
46.08407,-96.13004
45.78407,-96.13004
45.68407,-96.13004
45.58407,-96.13004
45.48407,-96.13004
45.28407,-96.13004
45.38407,-96.13004
45.18407,-96.13004
45.08407,-96.13004
44.98407,-96.13004
44.88407,-96.13004
44.68407,-96.13004
44.78407,-96.13004
44.58407,-96.13004
44.38407,-96.13004
44.28407,-96.13004
44.48407,-96.13004
44.18407,-96.13004
44.08407,-96.13004
43.98407,-96.13004
43.88407,-96.13004
43.78407,-96.13004
43.68407,-96.13004
43.58407,-96.13004
48.88407,-96.03004
48.98407,-96.03004
48.78407,-96.03004
48.68407,-96.03004
48.58407,-96.03004
48.18407,-96.03004
48.28407,-96.03004
48.48407,-96.03004
48.38407,-96.03004
48.08407,-96.03004
47.98407,-96.03004
47.88407,-96.03004
47.78407,-96.03004
47.68407,-96.03004
47.58407,-96.03004
47.28407,-96.03004
47.48407,-96.03004
47.38407,-96.03004
47.18407,-96.03004
47.08407,-96.03004
46.98407,-96.03004
46.78407,-96.03004
46.88407,-96.03004
46.58407,-96.03004
46.68407,-96.03004
46.38407,-96.03004
46.48407,-96.03004
46.28407,-96.03004
46.18407,-96.03004
46.08407,-96.03004
45.98407,-96.03004
45.88407,-96.03004
45.78407,-96.03004
45.68407,-96.03004
45.58407,-96.03004
45.48407,-96.03004
45.38407,-96.03004
45.28407,-96.03004
45.18407,-96.03004
44.98407,-96.03004
44.88407,-96.03004
45.08407,-96.03004
44.78407,-96.03004
44.48407,-96.03004
44.68407,-96.03004
44.58407,-96.03004
44.38407,-96.03004
44.28407,-96.03004
44.18407,-96.03004
44.08407,-96.03004
43.78407,-96.03004
43.98407,-96.03004
43.88407,-96.03004
43.68407,-96.03004
43.58407,-96.03004
48.88407,-95.93004
48.58407,-95.93004
48.98407,-95.93004
48.78407,-95.93004
48.68407,-95.93004
48.48407,-95.93004
48.38407,-95.93004
48.28407,-95.93004
48.18407,-95.93004
47.98407,-95.93004
47.88407,-95.93004
48.08407,-95.93004
47.78407,-95.93004
47.58407,-95.93004
47.68407,-95.93004
47.48407,-95.93004
47.38407,-95.93004
46.98407,-95.93004
47.28407,-95.93004
47.08407,-95.93004
47.18407,-95.93004
46.88407,-95.93004
46.58407,-95.93004
46.68407,-95.93004
46.78407,-95.93004
46.18407,-95.93004
46.48407,-95.93004
46.28407,-95.93004
46.38407,-95.93004
46.08407,-95.93004
45.98407,-95.93004
45.88407,-95.93004
45.78407,-95.93004
45.68407,-95.93004
45.28407,-95.93004
45.58407,-95.93004
45.48407,-95.93004
45.38407,-95.93004
44.98407,-95.93004
45.08407,-95.93004
45.18407,-95.93004
44.88407,-95.93004
44.78407,-95.93004
44.68407,-95.93004
44.58407,-95.93004
44.48407,-95.93004
44.38407,-95.93004
44.28407,-95.93004
44.18407,-95.93004
44.08407,-95.93004
43.98407,-95.93004
43.88407,-95.93004
43.78407,-95.93004
43.68407,-95.93004
